candidate_id,candidate_file_sha256,work_id,source_edition_id,translation_source_id,book,segment_index,target_paragraph,proposed_source_start_ref,proposed_source_end_ref,proposed_source_line_count,review_decision,reviewed_source_start_ref,reviewed_source_end_ref,reviewer,reviewed_at,review_notes,source_text,target_text,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-073,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,73,73,2.841,2.843,3,,,,,,,"τῶν οἳ Λάρισαν ἐριβώλακα ναιετάασκον·
τῶν ἦρχʼ Ἱππόθοός τε Πύλαιός τʼ ὄζος Ἄρηος,
υἷε δύω Λήθοιο Πελασγοῦ Τευταμίδαο.","Hippothous led the tribes of Pelasgian spearsmen, who dwelt in
      fertile Larissa—Hippothous, and Pylaeus of the race of Mars, two
      sons of the Pelasgian Lethus, son of Teutamus.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-074,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,74,74,2.844,2.845,2,,,,,,,"αὐτὰρ Θρήϊκας ἦγʼ Ἀκάμας καὶ Πείροος ἥρως
ὅσσους Ἑλλήσποντος ἀγάρροος ἐντὸς ἐέργει.","Acamas and the warrior Peirous commanded the Thracians and those
      that came from beyond the mighty stream of the Hellespont.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-075,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,75,75,2.846,2.847,2,,,,,,,"Εὔφημος δʼ ἀρχὸς Κικόνων ἦν αἰχμητάων
υἱὸς Τροιζήνοιο διοτρεφέος Κεάδαο.","Euphemus, son of Troezenus, the son of Ceos, was captain of the
      Ciconian spearsmen.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-076,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,76,76,2.848,2.849,2,,,,,,,"αὐτὰρ Πυραίχμης ἄγε Παίονας ἀγκυλοτόξους
τηλόθεν ἐξ Ἀμυδῶνος ἀπʼ Ἀξιοῦ εὐρὺ ῥέοντος,","Pyraechmes led the Paeonian archers from distant Amydon, by the
      broad waters of the river Axius, the fairest that flow upon the
      earth.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-077,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,77,77,2.850,2.853,4,,,,,,,"Ἀξιοῦ οὗ κάλλιστον ὕδωρ ἐπικίδναται αἶαν.
Παφλαγόνων δʼ ἡγεῖτο Πυλαιμένεος λάσιον κῆρ
ἐξ Ἐνετῶν, ὅθεν ἡμιόνων γένος ἀγροτεράων,
οἵ ῥα Κύτωρον ἔχον καὶ Σήσαμον ἀμφενέμοντο","The Paphlagonians were commanded by stout-hearted Pylaemanes from
      Enetae, where the mules run wild in herds. These were they that
      held Cytorus and the country round Sesamus, with the cities by
      the river Parthenius, Cromna, Aegialus, and lofty Erithini.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-078,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,78,78,2.854,2.855,2,,,,,,,"ἀμφί τε Παρθένιον ποταμὸν κλυτὰ δώματʼ ἔναιον
Κρῶμνάν τʼ Αἰγιαλόν τε καὶ ὑψηλοὺς Ἐρυθίνους.","Odius and Epistrophus were captains over the Halizoni from
      distant Alybe, where there are mines of silver.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-079,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,79,79,2.856,2.860,5,,,,,,,"αὐτὰρ Ἁλιζώνων Ὀδίος καὶ Ἐπίστροφος ἦρχον
τηλόθεν ἐξ Ἀλύβης, ὅθεν ἀργύρου ἐστὶ γενέθλη.
Μυσῶν δὲ Χρόμις ἦρχε καὶ Ἔννομος οἰωνιστής·
ἀλλʼ οὐκ οἰωνοῖσιν ἐρύσατο κῆρα μέλαιναν,
ἀλλʼ ἐδάμη ὑπὸ χερσὶ ποδώκεος Αἰακίδαο","Chromis, and Ennomus the augur, led the Mysians, but his skill in
      augury availed not to save him from destruction, for he fell by
      the hand of the fleet descendant of Aeacus in the river, where he
      slew others also of the Trojans.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-080,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,80,80,2.861,2.862,2,,,,,,,"ἐν ποταμῷ, ὅθι περ Τρῶας κεράϊζε καὶ ἄλλους.
Φόρκυς αὖ Φρύγας ἦγε καὶ Ἀσκάνιος θεοειδὴς","Phorcys, again, and noble Ascanius led the Phrygians from the far
      country of Ascania, and both were eager for the fray.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-081,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,81,81,2.863,2.865,3,,,,,,,"τῆλʼ ἐξ Ἀσκανίης· μέμασαν δʼ ὑσμῖνι μάχεσθαι.
Μῄοσιν αὖ Μέσθλης τε καὶ Ἄντιφος ἡγησάσθην
υἷε Ταλαιμένεος τὼ Γυγαίη τέκε λίμνη,","Mesthles and Antiphus commanded the Meonians, sons of Talaemenes,
      born to him of the Gygaean lake. These led the Meonians, who
      dwelt under Mt. Tmolus.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-082,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,82,82,2.866,2.875,10,,,,,,,"οἳ καὶ Μῄονας ἦγον ὑπὸ Τμώλῳ γεγαῶτας.
Νάστης αὖ Καρῶν ἡγήσατο βαρβαροφώνων,
οἳ Μίλητον ἔχον Φθιρῶν τʼ ὄρος ἀκριτόφυλλον
Μαιάνδρου τε ῥοὰς Μυκάλης τʼ αἰπεινὰ κάρηνα·
τῶν μὲν ἄρʼ Ἀμφίμαχος καὶ Νάστης ἡγησάσθην,
Νάστης Ἀμφίμαχός τε Νομίονος ἀγλαὰ τέκνα,
ὃς καὶ χρυσὸν ἔχων πόλεμον δʼ ἴεν ἠΰτε κούρη
νήπιος, οὐδέ τί οἱ τό γʼ ἐπήρκεσε λυγρὸν ὄλεθρον,
ἀλλʼ ἐδάμη ὑπὸ χερσὶ ποδώκεος Αἰακίδαο
ἐν ποταμῷ, χρυσὸν δʼ Ἀχιλεὺς ἐκόμισσε δαΐφρων.","Nastes led the Carians, men of a strange speech. These held
      Miletus and the wooded mountain of Phthires, with the water of
      the river Maeander and the lofty crests of Mt. Mycale. These were
      commanded by Nastes and Amphimachus, the brave sons of Nomion. He
      came into the fight with gold about him, like a girl; fool that
      he was, his gold was of no avail to save him, for he fell in the
      river by the hand of the fleet descendant of Aeacus, and Achilles
      bore away his gold.",pending_human_review,no,excluded_until_completed_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-02--segment-083,7a46a811b333f9638d310754b0e77a4da58d28b60963710ddce3ec25d5eb1d1c,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,2,83,83,2.876,2.877,2,,,,,,,"Σαρπηδὼν δʼ ἦρχεν Λυκίων καὶ Γλαῦκος ἀμύμων
τηλόθεν ἐκ Λυκίης, Ξάνθου ἄπο δινήεντος.","Sarpedon and Glaucus led the Lycians from their distant land, by
      the eddying waters of the Xanthus.",pending_human_review,no,excluded_until_completed_review
