candidate_id,work_id,source_edition_id,translation_source_id,book,segment_index,alignment_level,proposal_method,source_start_ref,source_end_ref,source_line_count,source_editorially_deleted_line_count,target_paragraph,target_start_token,target_end_token,target_token_count,target_start_char,target_end_char,source_text,target_text,source_prepared_sha256,target_book_text_sha256,translation_prepared_sha256,proposal_status,review_status,paper_facing_eligible,analysis_status
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-022,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,22,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.220,1.243,24,0,22,2096,2325,230,11978,13246,"ἂψ δʼ ἐς κουλεὸν ὦσε μέγα ξίφος, οὐδʼ ἀπίθησε
μύθῳ Ἀθηναίης· ἣ δʼ Οὔλυμπον δὲ βεβήκει
δώματʼ ἐς αἰγιόχοιο Διὸς μετὰ δαίμονας ἄλλους.
Πηλεΐδης δʼ ἐξαῦτις ἀταρτηροῖς ἐπέεσσιν
Ἀτρεΐδην προσέειπε, καὶ οὔ πω λῆγε χόλοιο·
οἰνοβαρές, κυνὸς ὄμματʼ ἔχων, κραδίην δʼ ἐλάφοιο,
οὔτέ ποτʼ ἐς πόλεμον ἅμα λαῷ θωρηχθῆναι
οὔτε λόχον δʼ ἰέναι σὺν ἀριστήεσσιν Ἀχαιῶν
τέτληκας θυμῷ· τὸ δέ τοι κὴρ εἴδεται εἶναι.
ἦ πολὺ λώϊόν ἐστι κατὰ στρατὸν εὐρὺν Ἀχαιῶν
δῶρʼ ἀποαιρεῖσθαι ὅς τις σέθεν ἀντίον εἴπῃ·
δημοβόρος βασιλεὺς ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις·
ἦ γὰρ ἂν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο.
ἀλλʼ ἔκ τοι ἐρέω καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι·
ναὶ μὰ τόδε σκῆπτρον, τὸ μὲν οὔ ποτε φύλλα καὶ ὄζους
φύσει, ἐπεὶ δὴ πρῶτα τομὴν ἐν ὄρεσσι λέλοιπεν,
οὐδʼ ἀναθηλήσει· περὶ γάρ ῥά ἑ χαλκὸς ἔλεψε
φύλλά τε καὶ φλοιόν· νῦν αὖτέ μιν υἷες Ἀχαιῶν
ἐν παλάμῃς φορέουσι δικασπόλοι, οἵ τε θέμιστας
πρὸς Διὸς εἰρύαται· ὃ δέ τοι μέγας ἔσσεται ὅρκος·
ἦ ποτʼ Ἀχιλλῆος ποθὴ ἵξεται υἷας Ἀχαιῶν
σύμπαντας· τότε δʼ οὔ τι δυνήσεαι ἀχνύμενός περ
χραισμεῖν, εὖτʼ ἂν πολλοὶ ὑφʼ Ἕκτορος ἀνδροφόνοιο
θνήσκοντες πίπτωσι· σὺ δʼ ἔνδοθι θυμὸν ἀμύξεις","But the son of Peleus again began railing at the son of Atreus,
      for he was still in a rage. “Wine-bibber,” he cried, “with the
      face of a dog and the heart of a hind, you never dare to go out
      with the host in fight, nor yet with our chosen men in ambuscade.
      You shun this as you do death itself. You had rather go round and
      rob his prizes from any man who contradicts you. You devour your
      people, for you are king over a feeble folk; otherwise, son of
      Atreus, henceforward you would insult no man. Therefore I say,
      and swear it with a great oath—nay, by this my sceptre which
      shalt sprout neither leaf nor shoot, nor bud anew from the day on
      which it left its parent stem upon the mountains—for the axe
      stripped it of leaf and bark, and now the sons of the Achaeans
      bear it as judges and guardians of the decrees of heaven—so
      surely and solemnly do I swear that hereafter they shall look
      fondly for Achilles and shall not find him. In the day of your
      distress, when your men fall dying by the murderous hand of
      Hector, you shall not know how to help them, and shall rend your
      heart with rage for the hour when you offered insult to the
      bravest of the Achaeans.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-023,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,23,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.244,1.253,10,0,23,2326,2412,87,13254,13783,"χωόμενος ὅ τʼ ἄριστον Ἀχαιῶν οὐδὲν ἔτισας.
ὣς φάτο Πηλεΐδης, ποτὶ δὲ σκῆπτρον βάλε γαίῃ
χρυσείοις ἥλοισι πεπαρμένον, ἕζετο δʼ αὐτός·
Ἀτρεΐδης δʼ ἑτέρωθεν ἐμήνιε· τοῖσι δὲ Νέστωρ
ἡδυεπὴς ἀνόρουσε λιγὺς Πυλίων ἀγορητής,
τοῦ καὶ ἀπὸ γλώσσης μέλιτος γλυκίων ῥέεν αὐδή·
τῷ δʼ ἤδη δύο μὲν γενεαὶ μερόπων ἀνθρώπων
ἐφθίαθʼ, οἵ οἱ πρόσθεν ἅμα τράφεν ἠδʼ ἐγένοντο
ἐν Πύλῳ ἠγαθέῃ, μετὰ δὲ τριτάτοισιν ἄνασσεν·
ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·","With this the son of Peleus dashed his gold-bestudded sceptre on
      the ground and took his seat, while the son of Atreus was
      beginning fiercely from his place upon the other side. Then
      uprose smooth-tongued Nestor, the facile speaker of the Pylians,
      and the words fell from his lips sweeter than honey. Two
      generations of men born and bred in Pylos had passed away under
      his rule, and he was now reigning over the third. With all
      sincerity and goodwill, therefore, he addressed them thus:—",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-024,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,24,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.254,1.283,30,0,24,2413,2703,291,13791,15508,"ὦ πόποι ἦ μέγα πένθος Ἀχαιΐδα γαῖαν ἱκάνει·
ἦ κεν γηθήσαι Πρίαμος Πριάμοιό τε παῖδες
ἄλλοι τε Τρῶες μέγα κεν κεχαροίατο θυμῷ
εἰ σφῶϊν τάδε πάντα πυθοίατο μαρναμένοιϊν,
οἳ περὶ μὲν βουλὴν Δαναῶν, περὶ δʼ ἐστὲ μάχεσθαι.
ἀλλὰ πίθεσθʼ· ἄμφω δὲ νεωτέρω ἐστὸν ἐμεῖο·
ἤδη γάρ ποτʼ ἐγὼ καὶ ἀρείοσιν ἠέ περ ὑμῖν
ἀνδράσιν ὡμίλησα, καὶ οὔ ποτέ μʼ οἵ γʼ ἀθέριζον.
οὐ γάρ πω τοίους ἴδον ἀνέρας οὐδὲ ἴδωμαι,
οἷον Πειρίθοόν τε Δρύαντά τε ποιμένα λαῶν
Καινέα τʼ Ἐξάδιόν τε καὶ ἀντίθεον Πολύφημον
Θησέα τʼ Αἰγεΐδην, ἐπιείκελον ἀθανάτοισιν·
κάρτιστοι δὴ κεῖνοι ἐπιχθονίων τράφεν ἀνδρῶν·
κάρτιστοι μὲν ἔσαν καὶ καρτίστοις ἐμάχοντο
φηρσὶν ὀρεσκῴοισι καὶ ἐκπάγλως ἀπόλεσσαν.
καὶ μὲν τοῖσιν ἐγὼ μεθομίλεον ἐκ Πύλου ἐλθὼν
τηλόθεν ἐξ ἀπίης γαίης· καλέσαντο γὰρ αὐτοί·
καὶ μαχόμην κατʼ ἔμʼ αὐτὸν ἐγώ· κείνοισι δʼ ἂν οὔ τις
τῶν οἳ νῦν βροτοί εἰσιν ἐπιχθόνιοι μαχέοιτο·
καὶ μέν μευ βουλέων ξύνιεν πείθοντό τε μύθῳ·
ἀλλὰ πίθεσθε καὶ ὔμμες, ἐπεὶ πείθεσθαι ἄμεινον·
μήτε σὺ τόνδʼ ἀγαθός περ ἐὼν ἀποαίρεο κούρην,
ἀλλʼ ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν·
μήτε σὺ Πηλείδη ἔθελʼ ἐριζέμεναι βασιλῆϊ
ἀντιβίην, ἐπεὶ οὔ ποθʼ ὁμοίης ἔμμορε τιμῆς
σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν.
εἰ δὲ σὺ καρτερός ἐσσι θεὰ δέ σε γείνατο μήτηρ,
ἀλλʼ ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει.
Ἀτρεΐδη σὺ δὲ παῦε τεὸν μένος· αὐτὰρ ἔγωγε
λίσσομʼ Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν","“Of a truth,” he said, “a great sorrow has befallen the Achaean
      land. Surely Priam with his sons would rejoice, and the Trojans
      be glad at heart if they could hear this quarrel between you two,
      who are so excellent in fight and counsel. I am older than either
      of you; therefore be guided by me. Moreover I have been the
      familiar friend of men even greater than you are, and they did
      not disregard my counsels. Never again can I behold such men as
      Pirithous and Dryas shepherd of his people, or as Caeneus,
      Exadius, godlike Polyphemus, and Theseus son of Aegeus, peer of
      the immortals. These were the mightiest men ever born upon this
      earth: mightiest were they, and when they fought the fiercest
      tribes of mountain savages they utterly overthrew them. I came
      from distant Pylos, and went about among them, for they would
      have me come, and I fought as it was in me to do. Not a man now
      living could withstand them, but they heard my words, and were
      persuaded by them. So be it also with yourselves, for this is the
      more excellent way. Therefore, Agamemnon, though you be strong,
      take not this girl away, for the sons of the Achaeans have
      already given her to Achilles; and you, Achilles, strive not
      further with the king, for no man who by the grace of Jove wields
      a sceptre has like honour with Agamemnon. You are strong, and
      have a goddess for your mother; but Agamemnon is stronger than
      you, for he has more people under him. Son of Atreus, check your
      anger, I implore you; end this quarrel with Achilles, who in the
      day of battle is a tower of strength to the Achaeans.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-025,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,25,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.284,1.289,6,0,25,2704,2763,60,15516,15851,"ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο.
τὸν δʼ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·
ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες·
ἀλλʼ ὅδʼ ἀνὴρ ἐθέλει περὶ πάντων ἔμμεναι ἄλλων,
πάντων μὲν κρατέειν ἐθέλει, πάντεσσι δʼ ἀνάσσειν,
πᾶσι δὲ σημαίνειν, ἅ τινʼ οὐ πείσεσθαι ὀΐω·","And Agamemnon answered, “Sir, all that you have said is true, but
      this fellow must needs become our lord and master: he must be
      lord of all, king of all, and captain of all, and this shall
      hardly be. Granted that the gods have made him a great warrior,
      have they also given him the right to speak with railing?”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-026,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,26,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.290,1.299,10,0,26,2764,2858,95,15859,16376,"εἰ δέ μιν αἰχμητὴν ἔθεσαν θεοὶ αἰὲν ἐόντες
τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι;
τὸν δʼ ἄρʼ ὑποβλήδην ἠμείβετο δῖος Ἀχιλλεύς·
ἦ γάρ κεν δειλός τε καὶ οὐτιδανὸς καλεοίμην
εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·
ἄλλοισιν δὴ ταῦτʼ ἐπιτέλλεο, μὴ γὰρ ἔμοιγε
σήμαινʼ· οὐ γὰρ ἔγωγʼ ἔτι σοὶ πείσεσθαι ὀΐω.
ἄλλο δέ τοι ἐρέω, σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσι·
χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης
οὔτε σοὶ οὔτέ τῳ ἄλλῳ, ἐπεί μʼ ἀφέλεσθέ γε δόντες·","Achilles interrupted him. “I should be a mean coward,” he cried,
      “were I to give in to you in all things. Order other people
      about, not me, for I shall obey no longer. Furthermore I say—and
      lay my saying to your heart—I shall fight neither you nor any man
      about this girl, for those that take were those also that gave.
      But of all else that is at my ship you shall carry away nothing
      by force. Try, that others may see; if you do, my spear shall be
      reddened with your blood.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-027,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,27,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.300,1.307,8,0,27,2859,2929,71,16384,16795,"τῶν δʼ ἄλλων ἅ μοί ἐστι θοῇ παρὰ νηῒ μελαίνῃ
τῶν οὐκ ἄν τι φέροις ἀνελὼν ἀέκοντος ἐμεῖο·
εἰ δʼ ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἵδε·
αἶψά τοι αἷμα κελαινὸν ἐρωήσει περὶ δουρί.
ὣς τώ γʼ ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν
ἀνστήτην, λῦσαν δʼ ἀγορὴν παρὰ νηυσὶν Ἀχαιῶν·
Πηλεΐδης μὲν ἐπὶ κλισίας καὶ νῆας ἐΐσας
ἤϊε σύν τε Μενοιτιάδῃ καὶ οἷς ἑτάροισιν·","When they had quarrelled thus angrily, they rose, and broke up
      the assembly at the ships of the Achaeans. The son of Peleus went
      back to his tents and ships with the son of Menoetius and his
      company, while Agamemnon drew a vessel into the water and chose a
      crew of twenty oarsmen. He escorted Chryseis on board and sent
      moreover a hecatomb for the god. And Ulysses went as captain.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-028,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,28,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.308,1.313,6,0,28,2930,2990,61,16803,17177,"Ἀτρεΐδης δʼ ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν,
ἐν δʼ ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δʼ ἑκατόμβην
βῆσε θεῷ, ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον
εἷσεν ἄγων· ἐν δʼ ἀρχὸς ἔβη πολύμητις Ὀδυσσεύς.
οἳ μὲν ἔπειτʼ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,
λαοὺς δʼ Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν·","These, then, went on board and sailed their ways over the sea.
      But the son of Atreus bade the people purify themselves; so they
      purified themselves and cast their filth into the sea. Then they
      offered hecatombs of bulls and goats without blemish on the
      sea-shore, and the smoke with the savour of their sacrifice rose
      curling up towards heaven.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-029,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,29,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.314,1.320,7,0,29,2991,3059,69,17185,17598,"οἳ δʼ ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,
ἕρδον δʼ Ἀπόλλωνι τεληέσσας ἑκατόμβας
ταύρων ἠδʼ αἰγῶν παρὰ θῖνʼ ἁλὸς ἀτρυγέτοιο·
κνίση δʼ οὐρανὸν ἷκεν ἑλισσομένη περὶ καπνῷ.
ὣς οἳ μὲν τὰ πένοντο κατὰ στρατόν· οὐδʼ Ἀγαμέμνων
λῆγʼ ἔριδος τὴν πρῶτον ἐπηπείλησʼ Ἀχιλῆϊ,
ἀλλʼ ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε,","Thus did they busy themselves throughout the host. But Agamemnon
      did not forget the threat that he had made Achilles, and called
      his trusty messengers and squires Talthybius and Eurybates. “Go,”
      said he, “to the tent of Achilles, son of Peleus; take Briseis by
      the hand and bring her hither; if he will not give her I shall
      come with others and take her—which will press him harder.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-030,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,30,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.321,1.338,18,0,30,3060,3227,168,17606,18601,"τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε·
ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος·
χειρὸς ἑλόντʼ ἀγέμεν Βρισηΐδα καλλιπάρῃον·
εἰ δέ κε μὴ δώῃσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι
ἐλθὼν σὺν πλεόνεσσι· τό οἱ καὶ ῥίγιον ἔσται.
ὣς εἰπὼν προΐει, κρατερὸν δʼ ἐπὶ μῦθον ἔτελλε·
τὼ δʼ ἀέκοντε βάτην παρὰ θῖνʼ ἁλὸς ἀτρυγέτοιο,
Μυρμιδόνων δʼ ἐπί τε κλισίας καὶ νῆας ἱκέσθην,
τὸν δʼ εὗρον παρά τε κλισίῃ καὶ νηῒ μελαίνῃ
ἥμενον· οὐδʼ ἄρα τώ γε ἰδὼν γήθησεν Ἀχιλλεύς.
τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα
στήτην, οὐδέ τί μιν προσεφώνεον οὐδʼ ἐρέοντο·
αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε·
χαίρετε κήρυκες Διὸς ἄγγελοι ἠδὲ καὶ ἀνδρῶν,
ἆσσον ἴτʼ· οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλʼ Ἀγαμέμνων,
ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης.
ἀλλʼ ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην
καί σφωϊν δὸς ἄγειν· τὼ δʼ αὐτὼ μάρτυροι ἔστων","He charged them straightly further and dismissed them, whereon
      they went their way sorrowfully by the seaside, till they came to
      the tents and ships of the Myrmidons. They found Achilles sitting
      by his tent and his ships, and ill-pleased he was when he beheld
      them. They stood fearfully and reverently before him, and never a
      word did they speak, but he knew them and said, “Welcome,
      heralds, messengers of gods and men; draw near; my quarrel is not
      with you but with Agamemnon who has sent you for the girl
      Briseis. Therefore, Patroclus, bring her and give her to them,
      but let them be witnesses by the blessed gods, by mortal men, and
      by the fierceness of Agamemnon’s anger, that if ever again there
      be need of me to save the people from ruin, they shall seek and
      they shall not find. Agamemnon is mad with rage and knows not how
      to look before and after that the Achaeans may fight by their
      ships in safety.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-031,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,31,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.339,1.350,12,0,31,3228,3346,119,18609,19288,"πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων
καὶ πρὸς τοῦ βασιλῆος ἀπηνέος εἴ ποτε δʼ αὖτε
χρειὼ ἐμεῖο γένηται ἀεικέα λοιγὸν ἀμῦναι
τοῖς ἄλλοις· ἦ γὰρ ὅ γʼ ὀλοιῇσι φρεσὶ θύει,
οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καὶ ὀπίσσω,
ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί.
ὣς φάτο, Πάτροκλος δὲ φίλῳ ἐπεπείθεθʼ ἑταίρῳ,
ἐκ δʼ ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,
δῶκε δʼ ἄγειν· τὼ δʼ αὖτις ἴτην παρὰ νῆας Ἀχαιῶν·
ἣ δʼ ἀέκουσʼ ἅμα τοῖσι γυνὴ κίεν· αὐτὰρ Ἀχιλλεὺς
δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,
θῖνʼ ἔφʼ ἁλὸς πολιῆς, ὁρόων ἐπʼ ἀπείρονα πόντον·","Patroclus did as his dear comrade had bidden him. He brought
      Briseis from the tent and gave her over to the heralds, who took
      her with them to the ships of the Achaeans—and the woman was loth
      to go. Then Achilles went all alone by the side of the hoar sea,
      weeping and looking out upon the boundless waste of waters. He
      raised his hands in prayer to his immortal mother, “Mother,” he
      cried, “you bore me doomed to live but for a little season;
      surely Jove, who thunders from Olympus, might have made that
      little glorious. It is not so. Agamemnon, son of Atreus, has done
      me dishonour, and has robbed me of my prize by force.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-032,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,32,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.351,1.359,9,0,32,3347,3428,82,19296,19725,"πολλὰ δὲ μητρὶ φίλῃ ἠρήσατο χεῖρας ὀρεγνύς·
μῆτερ ἐπεί μʼ ἔτεκές γε μινυνθάδιόν περ ἐόντα,
τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι
Ζεὺς ὑψιβρεμέτης· νῦν δʼ οὐδέ με τυτθὸν ἔτισεν·
ἦ γάρ μʼ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
ἠτίμησεν· ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας.
ὣς φάτο δάκρυ χέων, τοῦ δʼ ἔκλυε πότνια μήτηρ
ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι·
καρπαλίμως δʼ ἀνέδυ πολιῆς ἁλὸς ἠΰτʼ ὀμίχλη,","As he spoke he wept aloud, and his mother heard him where she was
      sitting in the depths of the sea hard by the old man her father.
      Forthwith she rose as it were a grey mist out of the waves, sat
      down before him as he stood weeping, caressed him with her hand,
      and said, “My son, why are you weeping? What is it that grieves
      you? Keep it not from me, but tell me, that we may know it
      together.”",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
homer-iliad-grc-monro-allen-perseus--homer-iliad-en-butler-pg2199--book-01--segment-033,homer-iliad,homer-iliad-grc-monro-allen-perseus,homer-iliad-en-butler-pg2199,1,33,source_line_range_to_translation_paragraph,proportional_translation_paragraph_tokens_v1,1.360,1.370,11,0,33,3429,3537,109,19733,20376,"καί ῥα πάροιθʼ αὐτοῖο καθέζετο δάκρυ χέοντος,
χειρί τέ μιν κατέρεξεν ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε·
τέκνον τί κλαίεις; τί δέ σε φρένας ἵκετο πένθος;
ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω.
τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·
οἶσθα· τί ἤ τοι ταῦτα ἰδυίῃ πάντʼ ἀγορεύω;
ᾠχόμεθʼ ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος,
τὴν δὲ διεπράθομέν τε καὶ ἤγομεν ἐνθάδε πάντα·
καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν,
ἐκ δʼ ἕλον Ἀτρεΐδῃ Χρυσηΐδα καλλιπάρῃον.
Χρύσης δʼ αὖθʼ ἱερεὺς ἑκατηβόλου Ἀπόλλωνος","Achilles drew a deep sigh and said, “You know it; why tell you
      what you know well already? We went to Thebe the strong city of
      Eetion, sacked it, and brought hither the spoil. The sons of the
      Achaeans shared it duly among themselves, and chose lovely
      Chryseis as the meed of Agamemnon; but Chryses, priest of Apollo,
      came to the ships of the Achaeans to free his daughter, and
      brought with him a great ransom: moreover he bore in his hand the
      sceptre of Apollo, wreathed with a suppliant’s wreath, and he
      besought the Achaeans, but most of all the two sons of Atreus who
      were their chiefs.",8c3449bb2b6522f93820f519976ada07a0dfa029c9e5597b455c7b7ac1a1cd48,91731d8521f9f89792d8ca3b9d6dcbd03f41b4e37459da94bea7035812ed55d5,a7ef38f74d3c43a294249f901921449f8c3366d0de0a846f5cd305ebd66f5854,machine_proposed_unreviewed,pending_human_review,no,excluded_until_human_review
